geohash,avgtimetopark
c2b2nx6,3.795
c28rvvq,3.517
c2b807u,1.918
c28ryqe,4.985
c2b2q9j,3.252
c2b2q9s,4.323
c2b807f,2.3
c2b2mfy,3.018
c2b2m0k,2.785
c2b2nwy,3.482
c2b2qgt,3.592
c2b2nmt,6.963
c2b2q6x,7.2
c2b2kbe,2.607
c2b2qbd,4.447
c2b2mbj,4.427
c2b2muw,3.093
c2b2quj,3.527
c2b2qbp,3.262
c2b2r53,3.205
c2b2mcz,7.4
c2b2m89,3.758
c2b80hj,2.178
c2b2qem,5.328
c2b2m86,3.835
c2b2r4u,4.563
c2b2hxn,3.493
c2b2r3z,5.712
c2b2jb5,4.432
c2b2mc5,4.25
c2b2r5c,4.353
c2b2m1s,2.555
c2b2nxj,3.843
c2b8252,4.75
c2b2m8j,4.098
c2b827k,4.77
c2b2mgs,4.388
c2b2mv6,4.315
c2b2ptb,2.06
c2b2qgn,5.327
c2b2m9u,5.505
c2b2m8d,4.605
c28rvys,4.782
c2b2pnp,5.118
c28ryju,4.455
c2b2mb3,4.115
c2b2m8y,4.378
c2b2m9g,3.582
c2b2r2x,3.956
c2b2jxz,3.949
c2b2r8c,6.179
c2b2p42,3.159
c2b2jxe,3.938
c2b2q86,5.799
c28ryye,3.027
c2b2jz3,3.82
c2b2nxv,4.376
c2b2nmm,3.871
c2b2k26,1.97
c2b8280,4.082
c2b2r4n,2.986
c2b820d,4.003
c2b2nzx,4.589
c2b2q1w,4.67
c2b2ru2,3.079
c2b2q8h,3.617
c2b2m2r,3.646
c2b804z,3.611
c2b2q5d,4.036
c2b2hv5,3.523
c2b2m20,3.677
c2b2p7f,2.508
c2b2qct,3.808
c2b80p4,4.649
c2b2r7p,2.364
c2b2nz4,3.018
c2b2pw2,3.992
c2b2hz4,3.012
c2b2r1f,4.333
c2b2mc6,5.439
c2b2psn,3.905
c2b2m8z,4.774
c2b2kbg,2.115
c2b2ncp,3.646
c2b2r7h,3.98
c2b2mbz,3.73
c2b2nxq,2.533
c2b2r3n,3.909
c2b2m8v,4.064
c28ryvy,4.53
c2b2m9y,4.749
c2b2qgs,4.585
c2b2r9k,2.208
c2b2q05,3.717
c2b2jz6,4.799
c28rzrf,6.662
c2b2nz5,3.756
c28ryj3,4.465
c2b2nk7,2.792
c2b80mc,4.76
c2b2q9h,4.731
c2b2m88,2.996
c28ryq5,4.976
c2b2npu,4.581
c2b2m0h,4.188
c2b2pze,3.914
c2b2ncz,2.833
c2b2m0q,2.601
c2b2jz7,3.735
c2b806d,3.868
c2b2ncv,1.828
c2b2npj,3.408
c2b2np2,3.96
c2b2mdn,4.739
c2b823n,2.551
c2b2q8w,3.715
c2b2qcc,3.761
c2b2je0,4.622
c28xbt2,2.711
c2b2jd8,5.269
c2b2nqw,3.353
c2b2re2,5.054
c28rywk,5.011
c2b2jru,2.492
c2b2req,2.907
c2b8074,2.913
c2b2q3u,4.444
c2b2psb,2.838
c28ryje,4.557
c2b2nr8,4.449
c2b2je3,4.735
c2b2r4r,3.106
c2b2m9j,4.764
c2b2nxg,2.826
c2b2pgq,2.328
c2b2q7p,4.903
c2b2q9p,4.276
c2b2r5d,4.087
c28ryw7,5.11
c2b2nb0,3.8
c2b2qus,8.423
c2b2n3s,2.578
c2b2rg7,3.064
c2b2nxb,4.006
c2b2r66,3.828
c2b2kbq,2.5
c2b80k3,2.986
c2b2nz9,5.183
c2b2mb9,3.773
c2b2r75,2.989
c2b2r5g,6.15
c2b2qg9,4.364
c28ryq3,2.01
c2b8075,4.033
c2b2p11,3.731
c2b8067,3.849
c28rvyk,3.723
c2b2pj0,2.701
c2b2np4,2.417
c2b2r7m,4.942
c2b2jrg,2.53
c2b2r3q,4.978
c2b2jky,1.801
c2b2muc,3.526
c2b2m3m,3.524
c2b2r7v,6.54
c2b2nsx,3.624
c2b2q8d,3.517
c2b2pzr,2.799
c28ryne,3.776
c2b2mb1,2.831
c2b2rer,2.886
c2b2m8f,3.827
c2b2qen,4.967
c2b2rem,4.137
c2b2qge,4.09
c2b2n7v,3.396
c2b2ppb,1.882
c2b2r3e,2.395
c2b2nrk,4.458
c28ryq0,2.78
c2b2r73,3.106
c2b2q94,3.771
c2b2m93,3.212
c2b2pmk,2.039
c2b2q12,6.268
c2b2hv4,2.688
c2b2q1z,5.298
c2b2q1f,6.825
c2b2m0n,3.042
c2b2nrf,4.229
c2b2qs8,3.011
c2b2psq,2.439
c2b2r0p,2.375
c2b2nre,4.123
c2b2r31,2.869
c2b2p10,3.275
c2b2nsz,3.199
c2b2rgr,3.013
c2b2jzg,4.254
c28rvyh,4.223
c2b2pw8,2.47
c2b2q3h,1.952
c2b2re7,3.758
c2b2m97,3.632
c2b2q89,3.923
c2b823z,1.877
c2b2jxu,3.412
c2b2nzw,2.294
c2b2q13,4.13
c2b2n6m,5.094
c2b2m3t,4.334
c2b2nu9,3.184
c2b2q3g,3.898
c2b2r0w,5.168
c2b804y,1.858
c2b2r57,5.298
c2b2r1c,3.613
c2b2npm,3.92
c2b2mbm,3.592
c2b2pnb,3.064
c2b2r2q,3.101
c2b2pst,6.642
c2b2psk,3.506
c2b2m9m,4.443
c2b2r5h,2.758
c2b2r2j,3.399
c2b2qjk,3.47
c2b2q2n,4.304
c2b2n7t,3.02
c2b2mb8,3.546
c2b2r3r,4.639
c2b2qhd,3.55
c2b2re6,3.99
c28xbjs,4.186
c2b2q8e,4.038
c2b2q95,3.456
c2b2nz0,4.084
c2b2qbf,3.866
c2b2nu0,3.521
c2b2m8c,3.777
c2b2p69,3.389
c2b2hyg,2.581
c28ryqv,3.473
c2b2p51,2.719
c2b2nr1,3.388
c2b2q8t,4.556
c2b2prf,3.456
c2b2r69,2.875
c2b2p30,2.967
c2b2r3x,5.621
c2b2pry,3.924
c2b2j7p,4.523
c2b2qh4,3.84
c2b2nz6,3.858
c2b2qgk,5.968
c2b2r7g,7.137
c2b2nrd,5.853
c2b2mgk,5.204
c2b2pw1,2.442
c2b2jzj,4.25
c2b2m22,2.501
c2b2rdy,3.789
c2b2ncx,3.614
c2b2q51,4.48
c2b2q04,4.248
c2b2m9n,3.314
c2b2hgj,1.93
c2b2pmf,4.237
c2b2r72,3.36
c2b2kb5,3.172
c2b2r3w,3.898
c2b805n,3.093
c2b2nwp,2.976
c2b2hxq,2.242
c2b2r6r,2.849
c2b2hz7,1.463
c28rzqk,3.03
c2b2qgr,4.622
c2b2qkf,4.454
c2b2jr0,2.242
c2b2r63,3.162
c2b2mgt,4.045
c2b80e0,2.756
c2b2pss,2.459
c2b2q22,4.521
c2b2rdv,3.489
c2b2m9f,4.682
c2b2mcj,3.444
c2b2pdc,3.782
c2b2pmp,3.424
c2b2r5f,4.512
c2b2j7h,2.729
c28ryqw,4.292
c2b2qep,4.6
c2b2nz7,3.686
c2b2q5e,4.502
c2b2jzr,4.152
c2b2m99,3.699
c2b2qgx,4.291
c2b823t,3.153
c28rzps,3.095
c2b2q8j,3.228
c2b2r56,3.614
c2b2jzt,4.668
c2b2q23,5.16
c2b2q2k,4.251
c2b2qbc,3.311
c2b804x,1.974
c2b2m9h,4.752
c2b2q9e,3.245
c2b2pmx,3.05
c2b2m90,3.234
c2b2jp6,3.061
c2b2rkj,5.929
c28xbmw,4.197
c2b2r6d,3.85
c2b8253,3.797
c2b2nr9,4.276
c2b2nxu,4.094
c2b2nrw,3.855
c2b2n90,2.68
c2b2m9s,4.286
c2b2m38,2.489
c2b2jzd,3.372
c2b2qgq,4.238
c2b2pnk,1.956
c2b2m8p,2.296
c2b2m81,3.558
c2b2qbe,4.232
c2b2nzd,3.46
c2b2mb2,3.553
c2b80rx,4.603
c2b2q84,4.326
c2b2jdb,4.524
c2b2qhe,4.503
c2b2r7s,4.476
c2b2nrm,4.044
c2b2ntj,3.01
c2b823r,3.151
c2b2q08,4.414
c2b2mb7,4.254
c28rvy5,4.539
c2b2q0h,5.012
c2b2nxm,2.727
c2b2q24,4.702
c2b2nry,5.171
c2b2qb4,3.908
c28ryjf,4.44
c2b2qbj,2.956
c2b2pv8,2.195
c2b2mck,4.71
c2b2n9p,3.633
c2b2nxy,3.852
c2b2kc4,2.308
c2b2pdd,3.799
c28xbmd,4.305
c2b2mbs,4.202
c2b2pgr,2.133
c2b2mb0,3.085
c2b2mc3,4.359
c2b2nxp,3.087
c2b2q5s,4.849
c2b2q8z,4.119
c2b2nub,2.506
c2b2q5q,4.842
c2b2mx2,2.733
c2b2qcv,5.163
c2b2qe0,6.574
c2b2r5s,2.401
c28rvvr,2.911
c2b2pp0,1.837
c2b2mvm,3.398
c2b2mgx,3.795
c2b2red,4.375
c2b2mbw,2.955
c2b2j6y,3.878
c2b2q8q,3.517
c2b2m3w,3.426
c28rznr,3.459
c2b2qc6,3.765
c2b2j6z,3.956
c2b2m8q,4.039
c2b2qgz,3.671
c2b2m80,3.504
c2b2jzb,3.38
c2b2q8k,4.092
c2b2qcs,4.619
c2b2nzu,4.111
c28ryzy,2.278
c2b2jjj,2.898
c2b2jt3,3.401
c2b2q90,4.563
c2b2ncr,2.969
c2b2m91,3.81
c2b80r0,3.068
c2b2qb8,3.804
c2b2nu8,4.67
c2b2hv7,3.855
c2b825e,3.151
c2b2n2h,2.549
c2b2r5k,3.639
c2b2m9w,3.405
c2b2r5q,4.057
c2b2q96,4.033
c2b2pw4,2.567
c2b2r19,3.585
c2b2r3f,3.519
c2b2mcr,3.461
c2b2r6f,4.283
c28ryqm,3.142
c2b2m9v,2.807
c2b2re9,3.831
c2b2r1t,2.958
c2b2r7u,3.544
c2b2rek,2.381
c2b2q9x,4.603
c2b8210,2.282
c2b2r7e,4.272
c2b8066,2.224
c2b2qbb,3.968
c2b2q80,3.575
c2b2qhh,3.671
c28ryjq,2.862
c2b2pzq,2.04
c2b2jxf,4.22
c2b2j6v,5.77
c2b2pnc,2.438
c2b2mbt,3.075
c2b2jxg,4.095
c2b2q81,2.752
c2b2nzt,2.466
c2b2rs1,6.661
c2b2m9r,4.084
c2b2rg6,2.866
c2b2qg7,4.286
c2b2mgp,3.194
c2b2pd9,4.388
c2b2rc3,2.231
c2b8273,2.772
c2b2npy,4.59
c2b2r3b,2.023
c2b2kb4,3.532
c2b8076,3.137
c2b80e2,3.101
c2b2r71,3.019
c2b2qg6,4.337
c2b2qgp,2.797
c2b2q18,4.928
